asset_id,original_backup_path,original_asset_path,webp_asset_path,webp_status,width,height,source_type,source_title,source_date,description,reference_count
cfs-image-0190,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/800458490008462.jpg,assets/images/original/cfs-image-0190.jpg,assets/images/webp/cfs-image-0190.webp,ok,960,720,uncategorized_photo,未分類写真,2015-02-21 17:11,,1
cfs-image-0191,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/800458513341793.jpg,assets/images/original/cfs-image-0191.jpg,assets/images/webp/cfs-image-0191.webp,ok,2048,1536,uncategorized_photo,未分類写真,2015-02-21 17:12,,1
cfs-image-0192,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/800458536675124.jpg,assets/images/original/cfs-image-0192.jpg,assets/images/webp/cfs-image-0192.webp,ok,1632,1224,uncategorized_photo,未分類写真,2015-02-21 17:12,,1
cfs-image-0193,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/800458546675123.jpg,assets/images/original/cfs-image-0193.jpg,assets/images/webp/cfs-image-0193.webp,ok,1632,1224,uncategorized_photo,未分類写真,2015-02-21 17:12,,1
cfs-image-0194,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/812820018772309.jpg,assets/images/original/cfs-image-0194.jpg,assets/images/webp/cfs-image-0194.webp,ok,2048,1536,uncategorized_photo,未分類写真,2015-03-21 09:43,,1
cfs-image-0195,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/813794108674900.jpg,assets/images/original/cfs-image-0195.jpg,assets/images/webp/cfs-image-0195.webp,ok,2048,1361,uncategorized_photo,未分類写真,2015-03-23 20:25,,1
cfs-image-0196,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/818795411508103.jpg,assets/images/original/cfs-image-0196.jpg,assets/images/webp/cfs-image-0196.webp,ok,540,960,uncategorized_photo,未分類写真,2015-04-04 10:41,,1
cfs-image-0197,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/818828994838078.jpg,assets/images/original/cfs-image-0197.jpg,assets/images/webp/cfs-image-0197.webp,ok,960,720,uncategorized_photo,未分類写真,2015-04-04 12:59,,1
cfs-image-0198,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/818829008171410.jpg,assets/images/original/cfs-image-0198.jpg,assets/images/webp/cfs-image-0198.webp,ok,960,720,uncategorized_photo,未分類写真,2015-04-04 12:59,,1
cfs-image-0199,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/818829028171408.jpg,assets/images/original/cfs-image-0199.jpg,assets/images/webp/cfs-image-0199.webp,ok,720,960,uncategorized_photo,未分類写真,2015-04-04 12:59,,1
cfs-image-0200,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/822128991174745.jpg,assets/images/original/cfs-image-0200.jpg,assets/images/webp/cfs-image-0200.webp,ok,960,720,uncategorized_photo,未分類写真,2015-04-11 12:43,会場は3階の第4セミナールームですが、12:50開場ですので、1階の区役所コーナー前におります。,1
cfs-image-0201,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/861008563953454.jpg,assets/images/original/cfs-image-0201.jpg,assets/images/webp/cfs-image-0201.webp,ok,640,480,uncategorized_photo,未分類写真,2015-07-06 00:40,,1
cfs-image-0202,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/866396233414687.jpg,assets/images/original/cfs-image-0202.jpg,assets/images/webp/cfs-image-0202.webp,ok,960,720,uncategorized_photo,未分類写真,2015-07-18 08:48,,1
cfs-image-0203,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/866396236748020.jpg,assets/images/original/cfs-image-0203.jpg,assets/images/webp/cfs-image-0203.webp,ok,960,720,uncategorized_photo,未分類写真,2015-07-18 08:48,,1
cfs-image-0204,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/866396260081351.jpg,assets/images/original/cfs-image-0204.jpg,assets/images/webp/cfs-image-0204.webp,ok,960,720,uncategorized_photo,未分類写真,2015-07-18 08:48,,1
cfs-image-0205,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/866396263414684.jpg,assets/images/original/cfs-image-0205.jpg,assets/images/webp/cfs-image-0205.webp,ok,720,960,uncategorized_photo,未分類写真,2015-07-18 08:48,,1
cfs-image-0206,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/866396296748014.jpg,assets/images/original/cfs-image-0206.jpg,assets/images/webp/cfs-image-0206.webp,ok,720,960,uncategorized_photo,未分類写真,2015-07-18 08:48,,1
cfs-image-0207,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/866397766747867.jpg,assets/images/original/cfs-image-0207.jpg,assets/images/webp/cfs-image-0207.webp,ok,720,960,uncategorized_photo,未分類写真,2015-07-18 08:56,,1
cfs-image-0208,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/879684765419167.jpg,assets/images/original/cfs-image-0208.jpg,assets/images/webp/cfs-image-0208.webp,ok,960,540,uncategorized_photo,未分類写真,2015-08-15 15:49,,1
cfs-image-0209,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/899020110152299.jpg,assets/images/original/cfs-image-0209.jpg,assets/images/webp/cfs-image-0209.webp,ok,960,540,uncategorized_photo,未分類写真,2015-09-23 23:01,,1
cfs-image-0210,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/912859885434988.jpg,assets/images/original/cfs-image-0210.jpg,assets/images/webp/cfs-image-0210.webp,ok,1200,800,uncategorized_photo,未分類写真,2015-10-30 20:40,,1
cfs-image-0211,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/926334567420853.jpg,assets/images/original/cfs-image-0211.jpg,assets/images/webp/cfs-image-0211.webp,ok,1920,1440,uncategorized_photo,未分類写真,2015-12-04 14:14,,1
cfs-image-0212,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/929464630441180.jpg,assets/images/original/cfs-image-0212.jpg,assets/images/webp/cfs-image-0212.webp,ok,960,720,uncategorized_photo,未分類写真,2015-12-12 10:08,第2回オープンデータアイデアソン開始です。午前中はインプットワークです。,1
cfs-image-0213,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/929525927101717.jpg,assets/images/original/cfs-image-0213.jpg,assets/images/webp/cfs-image-0213.webp,ok,960,720,uncategorized_photo,未分類写真,2015-12-12 14:30,介護、子育て、観光などのアイディアを個々で出しアイディアシートを書きました。みんなで見て回って星マークをつけています。,1
cfs-image-0214,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/929659820421661.jpg,assets/images/original/cfs-image-0214.jpg,assets/images/webp/cfs-image-0214.webp,ok,2048,1368,uncategorized_photo,未分類写真,2015-12-12 21:58,みなさま、本日はご参加ありがとうございました！ 取り急ぎ、本日のアイデアシート、コンセプトシートを以下のリンクにアップロードしました。 https://www.dropbox.com/sh/k50amym6wz2tvk5/AAD1DoMivnP5HEPhtkOtXCJpa?dl=0,1
cfs-image-0215,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/936231813097795.jpg,assets/images/original/cfs-image-0215.jpg,assets/images/webp/cfs-image-0215.webp,ok,842,595,uncategorized_photo,未分類写真,2015-12-26 16:55,,1
cfs-image-0216,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/946314395422870.jpg,assets/images/original/cfs-image-0216.jpg,assets/images/webp/cfs-image-0216.webp,ok,960,720,uncategorized_photo,未分類写真,2016-01-16 11:09,みなさまおはようございます。 会場は10階ですが、その下の9階、市民活動サポートセンターのラウンジを抑えました。飲食できるテーブルです。,1
cfs-image-0217,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/946328735421436.jpg,assets/images/original/cfs-image-0217.jpg,assets/images/webp/cfs-image-0217.webp,ok,2048,1536,uncategorized_photo,未分類写真,2016-01-16 11:55,,1
cfs-image-0218,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/946358102085166.jpg,assets/images/original/cfs-image-0218.jpg,assets/images/webp/cfs-image-0218.webp,ok,960,720,uncategorized_photo,未分類写真,2016-01-16 13:33,第6集会室で始まりました！,1
cfs-image-0219,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/964762800244696.jpg,assets/images/original/cfs-image-0219.jpg,assets/images/webp/cfs-image-0219.webp,ok,842,595,uncategorized_photo,未分類写真,2016-02-18 12:29,,1
cfs-image-0220,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/973440022710307.jpg,assets/images/original/cfs-image-0220.jpg,assets/images/webp/cfs-image-0220.webp,ok,960,528,uncategorized_photo,未分類写真,2016-03-05 13:28,,1
cfs-image-0221,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/973440036043639.jpg,assets/images/original/cfs-image-0221.jpg,assets/images/webp/cfs-image-0221.webp,ok,960,528,uncategorized_photo,未分類写真,2016-03-05 13:28,,1
cfs-image-0222,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/973615602692749.jpg,assets/images/original/cfs-image-0222.jpg,assets/images/webp/cfs-image-0222.webp,ok,960,540,uncategorized_photo,未分類写真,2016-03-05 17:22,オープンデータデイ無事終了です。スタッフはこれからバスで大宮のコワーキングスペース7Fと6Fに向かいます～,1
cfs-image-0223,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/989661604421482.jpg,assets/images/original/cfs-image-0223.jpg,assets/images/webp/cfs-image-0223.webp,ok,842,595,uncategorized_photo,未分類写真,2016-03-29 11:28,,1
cfs-image-0224,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/989706707750305.png,assets/images/original/cfs-image-0224.png,assets/images/webp/cfs-image-0224.webp,ok,2000,569,uncategorized_photo,未分類写真,2016-03-29 12:59,,1
cfs-image-0225,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/993909877329988.jpg,assets/images/original/cfs-image-0225.jpg,assets/images/webp/cfs-image-0225.webp,ok,960,528,uncategorized_photo,未分類写真,2016-04-03 11:11,お休み処で概要説明中,1
cfs-image-0226,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/994077717313204.jpg,assets/images/original/cfs-image-0226.jpg,assets/images/webp/cfs-image-0226.webp,ok,1072,1440,uncategorized_photo,未分類写真,2016-04-03 17:52,,1
cfs-image-0227,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/994077730646536.jpg,assets/images/original/cfs-image-0227.jpg,assets/images/webp/cfs-image-0227.webp,ok,960,528,uncategorized_photo,未分類写真,2016-04-03 17:52,,1
cfs-image-0228,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/994077747313201.jpg,assets/images/original/cfs-image-0228.jpg,assets/images/webp/cfs-image-0228.webp,ok,960,528,uncategorized_photo,未分類写真,2016-04-03 17:52,,1
cfs-image-0229,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/994077783979864.jpg,assets/images/original/cfs-image-0229.jpg,assets/images/webp/cfs-image-0229.webp,ok,960,528,uncategorized_photo,未分類写真,2016-04-03 17:52,,1
